source,target,weight
M0205,M0189,0.739562945747959
M0205,M0218,0.7136277717676229
M0205,M0192,0.7108824650315496
M0206,M0189,0.964897120680485
M0206,M0192,0.9560855720157069
M0206,M0210,0.891378808459582
M0206,M0218,0.8766022150656232
M0206,M0217,0.8642086306823626
M0206,M0201,0.7800517796957768
M0206,M0212,0.7543747117089058
M0206,M0207,0.7230741143200499
M0207,M0185,0.995796420577927
M0207,M0201,0.9741806707433495
M0207,M0210,0.9372387664161257
M0207,M0212,0.8972210312690889
M0207,M0203,0.8907078600606535
M0207,M0208,0.878551219995641
M0207,M0214,0.7827124665542609
M0207,M0220,0.7538338557625629
M0208,M0214,0.9772342484919117
M0208,M0185,0.9165167693727215
M0208,M0198,0.9006379515624776
M0208,M0207,0.878551219995641
M0208,M0201,0.8781858782460514
M0208,M0212,0.8637238661403331
M0208,M0199,0.862056028087961
M0208,M0210,0.7630521534524808
M0209,M0213,0.944648073119269
M0209,M0191,0.9128069066185417
M0209,M0187,0.8667757499935465
M0209,M0195,0.8068659117694932
M0209,M0215,0.7112194702277174
M0209,M0184,0.7099838688622264
M0209,M0205,0.6294799247819316
M0209,M0202,0.6177956613773997
M0210,M0201,0.9748313337889593
M0210,M0212,0.942299807967713
M0210,M0207,0.9372387664161257
M0210,M0192,0.9204025625354366
M0210,M0185,0.9181299643062826
M0210,M0206,0.891378808459582
M0210,M0189,0.8724726435597315
M0210,M0203,0.808852906116306
M0211,M0216,0.976935699094056
M0211,M0188,0.916016814116472
M0211,M0182,0.8590964281088619
M0211,M0204,0.7876271184007791
M0211,M0197,0.7541050139602575
M0211,M0200,0.7220045682310164
M0211,M0219,0.5448036636479968
M0211,M0184,0.5436968810955658
M0212,M0201,0.9707598148931225
M0212,M0210,0.942299807967713
M0212,M0185,0.9050202483697921
M0212,M0207,0.8972210312690889
M0212,M0183,0.8663117620859608
M0212,M0208,0.8637238661403331
M0212,M0192,0.8628219644585472
M0212,M0196,0.830463292152376
M0213,M0191,0.9791677831751723
M0213,M0187,0.9759031091504873
M0213,M0195,0.9476344681669691
M0213,M0209,0.944648073119269
M0213,M0184,0.8865915963808437
M0213,M0215,0.8641732875860632
M0213,M0202,0.7612986291365023
M0213,M0219,0.7060610207978502
M0214,M0208,0.9772342484919117
M0214,M0198,0.9442402288888646
M0214,M0199,0.9410240544405712
M0214,M0185,0.8309994539999487
M0214,M0207,0.7827124665542609
M0214,M0201,0.7697596964381123
M0214,M0212,0.7569867997848034
M0214,M0197,0.6965653184057603
M0215,M0202,0.9726512199616653
M0215,M0187,0.9494816168674447
M0215,M0184,0.924810529498607
M0215,M0191,0.923325853669603
M0215,M0219,0.9157404418013556
M0215,M0183,0.9041995595046542
M0215,M0195,0.8921470039342384
M0215,M0213,0.8641732875860632
M0216,M0211,0.976935699094056
M0216,M0188,0.8604948904977571
M0216,M0182,0.8560395396933056
M0216,M0200,0.808319644799642
M0216,M0204,0.7104178384049142
M0216,M0197,0.6666100528063216
M0216,M0181,0.606044104324414
M0216,M0184,0.5315174770946215
M0217,M0218,0.9164508584090036
M0217,M0206,0.8642086306823626
M0217,M0189,0.7895502515024638
M0217,M0192,0.732325237758856
M0217,M0190,0.6212807433582604
M0217,M0210,0.6003747360037618
M0217,M0220,0.5692871527594914
M0217,M0203,0.47556202218239935
M0218,M0217,0.9164508584090036
M0218,M0189,0.8951843735481401
M0218,M0206,0.8766022150656232
M0218,M0192,0.8346140305386045
M0218,M0205,0.7136277717676229
M0218,M0210,0.632509859345034
M0218,M0183,0.6146267617666977
M0218,M0202,0.5658701162217517
M0219,M0196,0.9852800144518017
M0219,M0184,0.9218228232942961
M0219,M0215,0.9157404418013556
M0219,M0197,0.9064572482651609
M0219,M0204,0.905210479899922
M0219,M0202,0.8774731171246049
M0219,M0183,0.8751425858420261
M0219,M0195,0.8364256949010765
M0220,M0190,0.9574085813609836
M0220,M0203,0.9524741591919818
M0220,M0193,0.9479077034253668
M0220,M0186,0.805687593426905
M0220,M0207,0.7538338557625629
M0220,M0210,0.721129328502246
M0220,M0185,0.705298541949306
M0220,M0206,0.6930842078296165
